type,manufacturer,name,chip_id,size,flash_page,chip_class,algo,delay,eeprom_extend,eeprom,unk2,eeprom_page,voltage
25_EEPROM,XICOR,X25080,0,1024,32,3,1,2000,0,0,0,4,2
25_EEPROM,XICOR,X25041,0,512,4,3,0,3000,0,0,0,4,2
25_EEPROM,XICOR,X25043,0,512,4,3,0,3000,0,0,0,4,2
25_EEPROM,XICOR,X25045,0,512,4,3,0,3000,0,0,0,4,2
25_EEPROM,XICOR,X25021,0,256,4,3,0,3000,0,0,0,4,2
25_EEPROM,XICOR,X25160,0,2048,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25170,0,2048,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25320,0,4096,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25640,0,8192,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25128,0,16384,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25256,0,32768,64,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25512,0,65536,64,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25F008,0,1024,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25F016,0,2048,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25F032,0,4096,32,3,1,3000,0,0,0,4,2
25_EEPROM,XICOR,X25F064,0,8192,32,3,1,3000,0,0,0,4,2
93_EEPROM,ST,ST93C46@8bit,0,128,16,2,7,3000,0,2,0,4,2
93_EEPROM,ST,ST93C46@8bit,0,128,16,2,7,3000,0,2,0,4,2
93_EEPROM,ST,ST93C56@8bit,0,256,16,2,9,3000,0,2,0,4,2
93_EEPROM,ST,ST93C56@16bit,0,256,16,2,89,3000,0,2,0,4,2
93_EEPROM,ST,ST93C66@8bit,0,512,16,2,9,3000,0,2,0,4,2
93_EEPROM,ST,ST93C66@16bit,0,512,16,2,89,3000,0,2,0,4,2
93_EEPROM,ST,M93C46@8bit,0,128,16,2,7,4000,0,2,0,4,2
93_EEPROM,ST,M93C46@16bit,0,128,16,2,87,4000,0,2,0,4,2
93_EEPROM,ST,M93C56@8bit,0,256,16,2,9,3000,0,2,0,4,2
93_EEPROM,ST,M93C56@16bit,0,256,16,2,89,3000,0,2,0,4,2
93_EEPROM,ST,M93C66@8bit,0,512,16,2,9,3000,0,2,0,4,2
93_EEPROM,ST,M93C66@16bit,0,512,16,2,89,3000,0,2,0,4,2
93_EEPROM,ST,ST93C76@8bit,0,1024,16,2,10,2000,0,2,0,4,2
93_EEPROM,ST,ST93C86@8bit,0,2048,16,2,11,100,0,2,0,4,2
93_EEPROM,ST,M93C76@16bit,0,1024,16,2,90,2000,0,2,0,4,2
93_EEPROM,ST,M93C86@16bit,0,2048,16,2,91,100,0,2,0,4,2
93_EEPROM,ST,M93S46,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,ST,M93S46R,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,ST,M93S46W,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,ST,M93S56R,0,256,16,2,89,2000,0,2,0,4,2
93_EEPROM,ST,M93S66W,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,ST,M93S66R,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,ACE,ACE93C46@8bit,0,128,16,2,7,2000,0,2,0,4,2
93_EEPROM,ACE,ACE93C46@16bit,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,ACE,ACE93C56@8bit,0,256,16,2,9,2000,0,2,0,4,2
93_EEPROM,ACE,ACE93C56@16bit,0,256,16,2,89,2000,0,2,0,4,2
93_EEPROM,ACE,ACE93C66@8bit,0,512,16,2,9,2000,0,2,0,4,2
93_EEPROM,ACE,ACE93C66@16bit,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,ANACHIP,93C46,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,ANACHIP,93C56,0,256,16,2,89,2000,0,2,0,4,2
93_EEPROM,ANACHIP,93C66,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C46@8bit,0,128,16,2,7,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C56@8bit,0,256,16,2,9,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C57@8bit,0,256,16,2,8,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C66@8bit,0,512,16,2,9,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C86@8bit,0,2048,16,2,11,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C46@16bit,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C56@16bit,0,256,16,2,89,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C57@16bit,0,256,16,2,88,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C66@16bit,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,CATALYST,CAT93C86@16bit,0,2048,16,2,91,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93C46@8bit,0,128,16,2,7,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93C46@16bit,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93C56@8bit,0,256,16,2,9,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93C56@16bit,0,256,16,2,89,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93C66@8bit,0,512,16,2,9,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93C66@16bit,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93LC46@8bit,0,128,16,2,7,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93LC46@16bit,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93LC56@8bit,0,256,16,2,9,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93LC56@16bit,0,256,16,2,89,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93LC66@8bit,0,512,16,2,9,2000,0,2,0,4,2
93_EEPROM,ATC,ATC93LC66@16bit,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC46@8bit,0,128,16,2,7,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC46@16bit,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC56@8bit,0,256,16,2,9,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC56@16bit,0,256,16,2,89,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC57@8bit,0,256,16,2,8,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC57@16bit,0,256,16,2,88,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC66@8bit,0,512,16,2,9,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC66@16bit,0,512,16,2,89,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC86@8bit,0,2048,16,2,11,2000,0,2,0,4,2
93_EEPROM,EOREX,EM93LC86@16bit,0,2048,16,2,91,2000,0,2,0,4,2
93_EEPROM,MCROCHIP,93C46@8bit,0,128,16,2,7,2000,0,2,0,4,2
93_EEPROM,MCROCHIP,93C46@16bit,0,128,16,2,87,2000,0,2,0,4,2
93_EEPROM,MCROCHIP,93C56@8bit,0,256,16,2,9,2000,0,2,0,4,2
